"","X","spp","CommonName","Source","PrimerNote","Country","Site","lat","lon","stockid","CollectionYear","NumMarkers","MarkerName","CrossSpp","n","Repeat","He","Hese","file"
"1130",10862,"Lutjanus campechanus","Northern red snapper","Saillant et al. 2010 ICES J Mar Sci 67:1240-1250",0,"USA","Brownsville, TX",26.115986,-97.239403,"RSNAPWGM","2004",1,"Prs221",0,"110","2",0.8,NA,"msats001"
"1131",10863,"Lutjanus campechanus","Northern red snapper","Saillant et al. 2010 ICES J Mar Sci 67:1240-1250",0,"USA","Brownsville, TX",26.115986,-97.239403,"RSNAPWGM","2004",1,"Prs260",0,"110","2",0.409,NA,"msats001"
"1132",10864,"Lutjanus campechanus","Northern red snapper","Saillant et al. 2010 ICES J Mar Sci 67:1240-1250",0,"USA","Brownsville, TX",26.115986,-97.239403,"RSNAPWGM","2004",1,"Prs333",0,"110","2",0.305,NA,"msats001"
"1133",10865,"Lutjanus campechanus","Northern red snapper","Saillant et al. 2010 ICES J Mar Sci 67:1240-1250",0,"USA","Brownsville, TX",26.115986,-97.239403,"RSNAPWGM","2004",1,"Prs55",0,"109","2",0.285,NA,"msats001"
"1134",10866,"Lutjanus campechanus","Northern red snapper","Saillant et al. 2010 ICES J Mar Sci 67:1240-1250",0,"USA","Brownsville, TX",26.115986,-97.239403,"RSNAPWGM","2004",1,"Prs248",0,"110","2",0.874,NA,"msats001"
"1135",10867,"Lutjanus campechanus","Northern red snapper","Saillant et al. 2010 ICES J Mar Sci 67:1240-1250",0,"USA","Brownsville, TX",26.115986,-97.239403,"RSNAPWGM","2004",1,"Ra6",1,"110","2",0.438,NA,"msats001"
"1136",10868,"Lutjanus campechanus","Northern red snapper","Saillant et al. 2010 ICES J Mar Sci 67:1240-1250",0,"USA","Brownsville, TX",26.115986,-97.239403,"RSNAPWGM","2004",1,"Prs275",0,"110","2",0.571,NA,"msats001"
"1137",10869,"Lutjanus campechanus","Northern red snapper","Saillant et al. 2010 ICES J Mar Sci 67:1240-1250",0,"USA","Brownsville, TX",26.115986,-97.239403,"RSNAPWGM","2004",1,"Prs137",0,"110","2",0.73,NA,"msats001"
"1138",10870,"Lutjanus campechanus","Northern red snapper","Saillant et al. 2010 ICES J Mar Sci 67:1240-1250",0,"USA","Brownsville, TX",26.115986,-97.239403,"RSNAPWGM","2004",1,"Lca107",0,"110","2",0.798,NA,"msats001"
"1139",10871,"Lutjanus campechanus","Northern red snapper","Saillant et al. 2010 ICES J Mar Sci 67:1240-1250",0,"USA","Brownsville, TX",26.115986,-97.239403,"RSNAPWGM","2004",1,"Lca64",0,"109","2",0.782,NA,"msats001"
"1140",10872,"Lutjanus campechanus","Northern red snapper","Saillant et al. 2010 ICES J Mar Sci 67:1240-1250",0,"USA","Brownsville, TX",26.115986,-97.239403,"RSNAPWGM","2005",1,"Prs303",0,"100","2",0.393,NA,"msats001"
"1141",10873,"Lutjanus campechanus","Northern red snapper","Saillant et al. 2010 ICES J Mar Sci 67:1240-1250",0,"USA","Brownsville, TX",26.115986,-97.239403,"RSNAPWGM","2005",1,"Prs260",0,"100","2",0.416,NA,"msats001"
"1142",10874,"Lutjanus campechanus","Northern red snapper","Saillant et al. 2010 ICES J Mar Sci 67:1240-1250",0,"USA","Brownsville, TX",26.115986,-97.239403,"RSNAPWGM","2005",1,"Prs333",0,"100","2",0.328,NA,"msats001"
"1143",10875,"Lutjanus campechanus","Northern red snapper","Saillant et al. 2010 ICES J Mar Sci 67:1240-1250",0,"USA","Brownsville, TX",26.115986,-97.239403,"RSNAPWGM","2005",1,"Prs282",0,"100","2",0.595,NA,"msats001"
"1144",10876,"Lutjanus campechanus","Northern red snapper","Saillant et al. 2010 ICES J Mar Sci 67:1240-1250",0,"USA","Brownsville, TX",26.115986,-97.239403,"RSNAPWGM","2005",1,"Prs328",0,"100","2",0.581,NA,"msats001"
"1145",10877,"Lutjanus campechanus","Northern red snapper","Saillant et al. 2010 ICES J Mar Sci 67:1240-1250",0,"USA","Brownsville, TX",26.115986,-97.239403,"RSNAPWGM","2005",1,"Ra6",1,"100","2",0.409,NA,"msats001"
"1146",10878,"Lutjanus campechanus","Northern red snapper","Saillant et al. 2010 ICES J Mar Sci 67:1240-1250",0,"USA","Brownsville, TX",26.115986,-97.239403,"RSNAPWGM","2005",1,"Prs221",0,"100","2",0.794,NA,"msats001"
"1147",10879,"Lutjanus campechanus","Northern red snapper","Saillant et al. 2010 ICES J Mar Sci 67:1240-1250",0,"USA","Brownsville, TX",26.115986,-97.239403,"RSNAPWGM","2005",1,"Prs248",0,"99","2",0.881,NA,"msats001"
"1148",10880,"Lutjanus campechanus","Northern red snapper","Saillant et al. 2010 ICES J Mar Sci 67:1240-1250",0,"USA","Brownsville, TX",26.115986,-97.239403,"RSNAPWGM","2005",1,"Lca22",0,"100","2",0.666,NA,"msats001"
"1149",10881,"Lutjanus campechanus","Northern red snapper","Saillant et al. 2010 ICES J Mar Sci 67:1240-1250",0,"USA","Brownsville, TX",26.115986,-97.239403,"RSNAPWGM","2005",1,"Prs275",0,"100","2",0.561,NA,"msats001"
"1150",10882,"Lutjanus campechanus","Northern red snapper","Saillant et al. 2010 ICES J Mar Sci 67:1240-1250",0,"USA","Brownsville, TX",26.115986,-97.239403,"RSNAPWGM","2005",1,"Lca91",0,"100","2",0.589,NA,"msats001"
"1151",10883,"Lutjanus campechanus","Northern red snapper","Saillant et al. 2010 ICES J Mar Sci 67:1240-1250",0,"USA","Brownsville, TX",26.115986,-97.239403,"RSNAPWGM","2005",1,"Prs137",0,"100","2",0.699,NA,"msats001"
"1152",10884,"Lutjanus campechanus","Northern red snapper","Saillant et al. 2010 ICES J Mar Sci 67:1240-1250",0,"USA","Brownsville, TX",26.115986,-97.239403,"RSNAPWGM","2005",1,"Prs55",0,"100","2",0.216,NA,"msats001"
"1153",10885,"Lutjanus campechanus","Northern red snapper","Saillant et al. 2010 ICES J Mar Sci 67:1240-1250",0,"USA","Brownsville, TX",26.115986,-97.239403,"RSNAPWGM","2005",1,"Lca20",0,"100","2",0.243,NA,"msats001"
"1154",10886,"Lutjanus campechanus","Northern red snapper","Saillant et al. 2010 ICES J Mar Sci 67:1240-1250",0,"USA","Brownsville, TX",26.115986,-97.239403,"RSNAPWGM","2005",1,"Lca64",0,"100","2",0.766,NA,"msats001"
"1155",10887,"Lutjanus campechanus","Northern red snapper","Saillant et al. 2010 ICES J Mar Sci 67:1240-1250",0,"USA","Brownsville, TX",26.115986,-97.239403,"RSNAPWGM","2005",1,"Lca43",0,"100","2",0.551,NA,"msats001"
"1156",10888,"Lutjanus campechanus","Northern red snapper","Saillant et al. 2010 ICES J Mar Sci 67:1240-1250",0,"USA","Brownsville, TX",26.115986,-97.239403,"RSNAPWGM","2005",1,"Prs240",0,"100","2",0.904,NA,"msats001"
"1157",10889,"Lutjanus campechanus","Northern red snapper","Saillant et al. 2010 ICES J Mar Sci 67:1240-1250",0,"USA","Brownsville, TX",26.115986,-97.239403,"RSNAPWGM","2005",1,"Lca107",0,"100","2",0.79,NA,"msats001"
"1158",10890,"Lutjanus campechanus","Northern red snapper","Saillant et al. 2010 ICES J Mar Sci 67:1240-1250",0,"USA","Freeport, TX",28.921631,-95.292627,"RSNAPWGM","2004",1,"Prs221",0,"103","2",0.832,NA,"msats001"
"1159",10891,"Lutjanus campechanus","Northern red snapper","Saillant et al. 2010 ICES J Mar Sci 67:1240-1250",0,"USA","Freeport, TX",28.921631,-95.292627,"RSNAPWGM","2004",1,"Lca64",0,"103","2",0.773,NA,"msats001"
"1160",10892,"Lutjanus campechanus","Northern red snapper","Saillant et al. 2010 ICES J Mar Sci 67:1240-1250",0,"USA","Freeport, TX",28.921631,-95.292627,"RSNAPWGM","2004",1,"Prs55",0,"103","2",0.112,NA,"msats001"
"1161",10893,"Lutjanus campechanus","Northern red snapper","Saillant et al. 2010 ICES J Mar Sci 67:1240-1250",0,"USA","Freeport, TX",28.921631,-95.292627,"RSNAPWGM","2004",1,"Lca91",0,"102","2",0.555,NA,"msats001"
"1162",10894,"Lutjanus campechanus","Northern red snapper","Saillant et al. 2010 ICES J Mar Sci 67:1240-1250",0,"USA","Freeport, TX",28.921631,-95.292627,"RSNAPWGM","2004",1,"Prs137",0,"103","2",0.672,NA,"msats001"
"1163",10895,"Lutjanus campechanus","Northern red snapper","Saillant et al. 2010 ICES J Mar Sci 67:1240-1250",0,"USA","Freeport, TX",28.921631,-95.292627,"RSNAPWGM","2004",1,"Lca107",0,"103","2",0.797,NA,"msats001"
"1164",10896,"Lutjanus campechanus","Northern red snapper","Saillant et al. 2010 ICES J Mar Sci 67:1240-1250",0,"USA","Freeport, TX",28.921631,-95.292627,"RSNAPWGM","2004",1,"Prs275",0,"103","2",0.632,NA,"msats001"
"1165",10897,"Lutjanus campechanus","Northern red snapper","Saillant et al. 2010 ICES J Mar Sci 67:1240-1250",0,"USA","Freeport, TX",28.921631,-95.292627,"RSNAPWGM","2004",1,"Prs303",0,"103","2",0.452,NA,"msats001"
"1166",10898,"Lutjanus campechanus","Northern red snapper","Saillant et al. 2010 ICES J Mar Sci 67:1240-1250",0,"USA","Freeport, TX",28.921631,-95.292627,"RSNAPWGM","2004",1,"Prs282",0,"103","2",0.648,NA,"msats001"
"1167",10899,"Lutjanus campechanus","Northern red snapper","Saillant et al. 2010 ICES J Mar Sci 67:1240-1250",0,"USA","Freeport, TX",28.921631,-95.292627,"RSNAPWGM","2004",1,"Lca22",0,"103","2",0.731,NA,"msats001"
"1168",10900,"Lutjanus campechanus","Northern red snapper","Saillant et al. 2010 ICES J Mar Sci 67:1240-1250",0,"USA","Freeport, TX",28.921631,-95.292627,"RSNAPWGM","2004",1,"Prs240",0,"100","2",0.907,NA,"msats001"
"1169",10901,"Lutjanus campechanus","Northern red snapper","Saillant et al. 2010 ICES J Mar Sci 67:1240-1250",0,"USA","Freeport, TX",28.921631,-95.292627,"RSNAPWGM","2004",1,"Prs328",0,"103","2",0.574,NA,"msats001"
"1170",10902,"Lutjanus campechanus","Northern red snapper","Saillant et al. 2010 ICES J Mar Sci 67:1240-1250",0,"USA","Freeport, TX",28.921631,-95.292627,"RSNAPWGM","2004",1,"Lca43",0,"102","2",0.552,NA,"msats001"
"1171",10903,"Lutjanus campechanus","Northern red snapper","Saillant et al. 2010 ICES J Mar Sci 67:1240-1250",0,"USA","Freeport, TX",28.921631,-95.292627,"RSNAPWGM","2004",1,"Lca20",0,"103","2",0.139,NA,"msats001"
"1172",10904,"Lutjanus campechanus","Northern red snapper","Saillant et al. 2010 ICES J Mar Sci 67:1240-1250",0,"USA","Freeport, TX",28.921631,-95.292627,"RSNAPWGM","2004",1,"Ra6",1,"103","2",0.34,NA,"msats001"
"1173",10905,"Lutjanus campechanus","Northern red snapper","Saillant et al. 2010 ICES J Mar Sci 67:1240-1250",0,"USA","Freeport, TX",28.921631,-95.292627,"RSNAPWGM","2004",1,"Prs333",0,"103","2",0.319,NA,"msats001"
"1174",10906,"Lutjanus campechanus","Northern red snapper","Saillant et al. 2010 ICES J Mar Sci 67:1240-1250",0,"USA","Freeport, TX",28.921631,-95.292627,"RSNAPWGM","2004",1,"Prs260",0,"103","2",0.393,NA,"msats001"
"1175",10907,"Lutjanus campechanus","Northern red snapper","Saillant et al. 2010 ICES J Mar Sci 67:1240-1250",0,"USA","Freeport, TX",28.921631,-95.292627,"RSNAPWGM","2004",1,"Prs248",0,"103","2",0.88,NA,"msats001"
"1176",10908,"Lutjanus campechanus","Northern red snapper","Saillant et al. 2010 ICES J Mar Sci 67:1240-1250",0,"USA","Freeport, TX",28.921631,-95.292627,"RSNAPWGM","2005",1,"Lca91",0,"103","2",0.566,NA,"msats001"
"1177",10909,"Lutjanus campechanus","Northern red snapper","Saillant et al. 2010 ICES J Mar Sci 67:1240-1250",0,"USA","Freeport, TX",28.921631,-95.292627,"RSNAPWGM","2005",1,"Ra6",1,"103","2",0.39,NA,"msats001"
"1178",10910,"Lutjanus campechanus","Northern red snapper","Saillant et al. 2010 ICES J Mar Sci 67:1240-1250",0,"USA","Freeport, TX",28.921631,-95.292627,"RSNAPWGM","2005",1,"Prs240",0,"103","2",0.901,NA,"msats001"
"1179",10911,"Lutjanus campechanus","Northern red snapper","Saillant et al. 2010 ICES J Mar Sci 67:1240-1250",0,"USA","Freeport, TX",28.921631,-95.292627,"RSNAPWGM","2005",1,"Lca20",0,"103","2",0.19,NA,"msats001"
"1180",10912,"Lutjanus campechanus","Northern red snapper","Saillant et al. 2010 ICES J Mar Sci 67:1240-1250",0,"USA","Freeport, TX",28.921631,-95.292627,"RSNAPWGM","2005",1,"Prs248",0,"103","2",0.877,NA,"msats001"
"1181",10913,"Lutjanus campechanus","Northern red snapper","Saillant et al. 2010 ICES J Mar Sci 67:1240-1250",0,"USA","Freeport, TX",28.921631,-95.292627,"RSNAPWGM","2005",1,"Lca22",0,"103","2",0.706,NA,"msats001"
"1182",10914,"Lutjanus campechanus","Northern red snapper","Saillant et al. 2010 ICES J Mar Sci 67:1240-1250",0,"USA","Freeport, TX",28.921631,-95.292627,"RSNAPWGM","2005",1,"Prs275",0,"103","2",0.592,NA,"msats001"
"1183",10915,"Lutjanus campechanus","Northern red snapper","Saillant et al. 2010 ICES J Mar Sci 67:1240-1250",0,"USA","Freeport, TX",28.921631,-95.292627,"RSNAPWGM","2005",1,"Prs55",0,"103","2",0.231,NA,"msats001"
"1184",10916,"Lutjanus campechanus","Northern red snapper","Saillant et al. 2010 ICES J Mar Sci 67:1240-1250",0,"USA","Freeport, TX",28.921631,-95.292627,"RSNAPWGM","2005",1,"Prs333",0,"103","2",0.398,NA,"msats001"
"1185",10917,"Lutjanus campechanus","Northern red snapper","Saillant et al. 2010 ICES J Mar Sci 67:1240-1250",0,"USA","Freeport, TX",28.921631,-95.292627,"RSNAPWGM","2005",1,"Lca43",0,"103","2",0.584,NA,"msats001"
"1186",10918,"Lutjanus campechanus","Northern red snapper","Saillant et al. 2010 ICES J Mar Sci 67:1240-1250",0,"USA","Freeport, TX",28.921631,-95.292627,"RSNAPWGM","2005",1,"Prs137",0,"103","2",0.706,NA,"msats001"
"1187",10919,"Lutjanus campechanus","Northern red snapper","Saillant et al. 2010 ICES J Mar Sci 67:1240-1250",0,"USA","Freeport, TX",28.921631,-95.292627,"RSNAPWGM","2005",1,"Prs221",0,"103","2",0.786,NA,"msats001"
"1188",10920,"Lutjanus campechanus","Northern red snapper","Saillant et al. 2010 ICES J Mar Sci 67:1240-1250",0,"USA","Freeport, TX",28.921631,-95.292627,"RSNAPWGM","2005",1,"Prs282",0,"103","2",0.619,NA,"msats001"
"1189",10921,"Lutjanus campechanus","Northern red snapper","Saillant et al. 2010 ICES J Mar Sci 67:1240-1250",0,"USA","Freeport, TX",28.921631,-95.292627,"RSNAPWGM","2005",1,"Prs260",0,"103","2",0.348,NA,"msats001"
"1190",10922,"Lutjanus campechanus","Northern red snapper","Saillant et al. 2010 ICES J Mar Sci 67:1240-1250",0,"USA","Freeport, TX",28.921631,-95.292627,"RSNAPWGM","2005",1,"Prs303",0,"103","2",0.306,NA,"msats001"
"1191",10923,"Lutjanus campechanus","Northern red snapper","Saillant et al. 2010 ICES J Mar Sci 67:1240-1250",0,"USA","Freeport, TX",28.921631,-95.292627,"RSNAPWGM","2005",1,"Lca107",0,"103","2",0.805,NA,"msats001"
"1192",10924,"Lutjanus campechanus","Northern red snapper","Saillant et al. 2010 ICES J Mar Sci 67:1240-1250",0,"USA","Freeport, TX",28.921631,-95.292627,"RSNAPWGM","2005",1,"Lca64",0,"103","2",0.786,NA,"msats001"
"1193",10925,"Lutjanus campechanus","Northern red snapper","Saillant et al. 2010 ICES J Mar Sci 67:1240-1250",0,"USA","Freeport, TX",28.921631,-95.292627,"RSNAPWGM","2005",1,"Prs328",0,"103","2",0.557,NA,"msats001"
"1194",10926,"Lutjanus campechanus","Northern red snapper","Saillant et al. 2010 ICES J Mar Sci 67:1240-1250",0,"USA","Louisiana",29.358239,-92.006692,"RSNAPWGM","2004",1,"Ra6",1,"103","2",0.424,NA,"msats001"
"1195",10927,"Lutjanus campechanus","Northern red snapper","Saillant et al. 2010 ICES J Mar Sci 67:1240-1250",0,"USA","Louisiana",29.358239,-92.006692,"RSNAPWGM","2004",1,"Lca64",0,"103","2",0.77,NA,"msats001"
"1196",10928,"Lutjanus campechanus","Northern red snapper","Saillant et al. 2010 ICES J Mar Sci 67:1240-1250",0,"USA","Louisiana",29.358239,-92.006692,"RSNAPWGM","2004",1,"Lca91",0,"102","2",0.887,NA,"msats001"
"1197",10929,"Lutjanus campechanus","Northern red snapper","Saillant et al. 2010 ICES J Mar Sci 67:1240-1250",0,"USA","Louisiana",29.358239,-92.006692,"RSNAPWGM","2004",1,"Lca20",0,"103","2",0.138,NA,"msats001"
"1198",10930,"Lutjanus campechanus","Northern red snapper","Saillant et al. 2010 ICES J Mar Sci 67:1240-1250",0,"USA","Louisiana",29.358239,-92.006692,"RSNAPWGM","2004",1,"Prs328",0,"103","2",0.581,NA,"msats001"
"1199",10931,"Lutjanus campechanus","Northern red snapper","Saillant et al. 2010 ICES J Mar Sci 67:1240-1250",0,"USA","Louisiana",29.358239,-92.006692,"RSNAPWGM","2004",1,"Prs303",0,"103","2",0.446,NA,"msats001"
"1200",10932,"Lutjanus campechanus","Northern red snapper","Saillant et al. 2010 ICES J Mar Sci 67:1240-1250",0,"USA","Louisiana",29.358239,-92.006692,"RSNAPWGM","2004",1,"Lca22",0,"103","2",0.964,NA,"msats001"
"1201",10933,"Lutjanus campechanus","Northern red snapper","Saillant et al. 2010 ICES J Mar Sci 67:1240-1250",0,"USA","Louisiana",29.358239,-92.006692,"RSNAPWGM","2004",1,"Prs282",0,"103","2",0.684,NA,"msats001"
"1202",10934,"Lutjanus campechanus","Northern red snapper","Saillant et al. 2010 ICES J Mar Sci 67:1240-1250",0,"USA","Louisiana",29.358239,-92.006692,"RSNAPWGM","2004",1,"Prs333",0,"103","2",0.347,NA,"msats001"
"1203",10935,"Lutjanus campechanus","Northern red snapper","Saillant et al. 2010 ICES J Mar Sci 67:1240-1250",0,"USA","Louisiana",29.358239,-92.006692,"RSNAPWGM","2004",1,"Prs137",0,"103","2",0.721,NA,"msats001"
"1204",10936,"Lutjanus campechanus","Northern red snapper","Saillant et al. 2010 ICES J Mar Sci 67:1240-1250",0,"USA","Louisiana",29.358239,-92.006692,"RSNAPWGM","2004",1,"Prs221",0,"103","2",0.791,NA,"msats001"
"1205",10937,"Lutjanus campechanus","Northern red snapper","Saillant et al. 2010 ICES J Mar Sci 67:1240-1250",0,"USA","Louisiana",29.358239,-92.006692,"RSNAPWGM","2004",1,"Prs55",0,"102","2",0.2,NA,"msats001"
"1206",10938,"Lutjanus campechanus","Northern red snapper","Saillant et al. 2010 ICES J Mar Sci 67:1240-1250",0,"USA","Louisiana",29.358239,-92.006692,"RSNAPWGM","2004",1,"Prs260",0,"103","2",0.423,NA,"msats001"
"1207",10939,"Lutjanus campechanus","Northern red snapper","Saillant et al. 2010 ICES J Mar Sci 67:1240-1250",0,"USA","Louisiana",29.358239,-92.006692,"RSNAPWGM","2004",1,"Prs248",0,"102","2",0.874,NA,"msats001"
"1208",10940,"Lutjanus campechanus","Northern red snapper","Saillant et al. 2010 ICES J Mar Sci 67:1240-1250",0,"USA","Louisiana",29.358239,-92.006692,"RSNAPWGM","2004",1,"Lca43",0,"103","2",0.562,NA,"msats001"
"1209",10941,"Lutjanus campechanus","Northern red snapper","Saillant et al. 2010 ICES J Mar Sci 67:1240-1250",0,"USA","Louisiana",29.358239,-92.006692,"RSNAPWGM","2004",1,"Prs275",0,"103","2",0.564,NA,"msats001"
"1210",10942,"Lutjanus campechanus","Northern red snapper","Saillant et al. 2010 ICES J Mar Sci 67:1240-1250",0,"USA","Louisiana",29.358239,-92.006692,"RSNAPWGM","2004",1,"Prs240",0,"103","2",0.92,NA,"msats001"
"1211",10943,"Lutjanus campechanus","Northern red snapper","Saillant et al. 2010 ICES J Mar Sci 67:1240-1250",0,"USA","Louisiana",29.358239,-92.006692,"RSNAPWGM","2004",1,"Lca107",0,"102","2",0.82,NA,"msats001"
"1212",10944,"Lutjanus campechanus","Northern red snapper","Saillant et al. 2010 ICES J Mar Sci 67:1240-1250",0,"USA","Louisiana",29.358239,-92.006692,"RSNAPWGM","2005",1,"Prs55",0,"102","2",0.158,NA,"msats001"
"1213",10945,"Lutjanus campechanus","Northern red snapper","Saillant et al. 2010 ICES J Mar Sci 67:1240-1250",0,"USA","Louisiana",29.358239,-92.006692,"RSNAPWGM","2005",1,"Lca64",0,"102","2",0.776,NA,"msats001"
"1214",10946,"Lutjanus campechanus","Northern red snapper","Saillant et al. 2010 ICES J Mar Sci 67:1240-1250",0,"USA","Louisiana",29.358239,-92.006692,"RSNAPWGM","2005",1,"Prs221",0,"102","2",0.789,NA,"msats001"
"1215",10947,"Lutjanus campechanus","Northern red snapper","Saillant et al. 2010 ICES J Mar Sci 67:1240-1250",0,"USA","Louisiana",29.358239,-92.006692,"RSNAPWGM","2005",1,"Lca91",0,"102","2",0.592,NA,"msats001"
"1216",10948,"Lutjanus campechanus","Northern red snapper","Saillant et al. 2010 ICES J Mar Sci 67:1240-1250",0,"USA","Louisiana",29.358239,-92.006692,"RSNAPWGM","2005",1,"Lca107",0,"102","2",0.77,NA,"msats001"
"1217",10949,"Lutjanus campechanus","Northern red snapper","Saillant et al. 2010 ICES J Mar Sci 67:1240-1250",0,"USA","Louisiana",29.358239,-92.006692,"RSNAPWGM","2005",1,"Prs303",0,"102","2",0.409,NA,"msats001"
"1218",10950,"Lutjanus campechanus","Northern red snapper","Saillant et al. 2010 ICES J Mar Sci 67:1240-1250",0,"USA","Louisiana",29.358239,-92.006692,"RSNAPWGM","2005",1,"Prs275",0,"102","2",0.611,NA,"msats001"
"1219",10951,"Lutjanus campechanus","Northern red snapper","Saillant et al. 2010 ICES J Mar Sci 67:1240-1250",0,"USA","Louisiana",29.358239,-92.006692,"RSNAPWGM","2005",1,"Lca43",0,"102","2",0.516,NA,"msats001"
"1220",10952,"Lutjanus campechanus","Northern red snapper","Saillant et al. 2010 ICES J Mar Sci 67:1240-1250",0,"USA","Louisiana",29.358239,-92.006692,"RSNAPWGM","2005",1,"Lca20",0,"102","2",0.175,NA,"msats001"
"1221",10953,"Lutjanus campechanus","Northern red snapper","Saillant et al. 2010 ICES J Mar Sci 67:1240-1250",0,"USA","Louisiana",29.358239,-92.006692,"RSNAPWGM","2005",1,"Prs333",0,"102","2",0.355,NA,"msats001"
"1222",10954,"Lutjanus campechanus","Northern red snapper","Saillant et al. 2010 ICES J Mar Sci 67:1240-1250",0,"USA","Louisiana",29.358239,-92.006692,"RSNAPWGM","2005",1,"Prs248",0,"102","2",0.867,NA,"msats001"
"1223",10955,"Lutjanus campechanus","Northern red snapper","Saillant et al. 2010 ICES J Mar Sci 67:1240-1250",0,"USA","Louisiana",29.358239,-92.006692,"RSNAPWGM","2005",1,"Prs328",0,"102","2",0.573,NA,"msats001"
"1224",10956,"Lutjanus campechanus","Northern red snapper","Saillant et al. 2010 ICES J Mar Sci 67:1240-1250",0,"USA","Louisiana",29.358239,-92.006692,"RSNAPWGM","2005",1,"Prs282",0,"102","2",0.627,NA,"msats001"
"1225",10957,"Lutjanus campechanus","Northern red snapper","Saillant et al. 2010 ICES J Mar Sci 67:1240-1250",0,"USA","Louisiana",29.358239,-92.006692,"RSNAPWGM","2005",1,"Prs240",0,"102","2",0.872,NA,"msats001"
"1226",10958,"Lutjanus campechanus","Northern red snapper","Saillant et al. 2010 ICES J Mar Sci 67:1240-1250",0,"USA","Louisiana",29.358239,-92.006692,"RSNAPWGM","2005",1,"Lca22",0,"102","2",0.737,NA,"msats001"
"1227",10959,"Lutjanus campechanus","Northern red snapper","Saillant et al. 2010 ICES J Mar Sci 67:1240-1250",0,"USA","Louisiana",29.358239,-92.006692,"RSNAPWGM","2005",1,"Ra6",1,"102","2",0.324,NA,"msats001"
"1228",10960,"Lutjanus campechanus","Northern red snapper","Saillant et al. 2010 ICES J Mar Sci 67:1240-1250",0,"USA","Louisiana",29.358239,-92.006692,"RSNAPWGM","2005",1,"Prs137",0,"102","2",0.69,NA,"msats001"
"1229",10961,"Lutjanus campechanus","Northern red snapper","Saillant et al. 2010 ICES J Mar Sci 67:1240-1250",0,"USA","Louisiana",29.358239,-92.006692,"RSNAPWGM","2005",1,"Prs260",0,"102","2",0.371,NA,"msats001"
"1230",10962,"Lutjanus campechanus","Northern red snapper","Saillant et al. 2010 ICES J Mar Sci 67:1240-1250",0,"USA","Mississippi/Alabama",29.878755,-88.548412,"RSNAPEGM","2004",1,"Prs333",0,"104","2",0.333,NA,"msats001"
"1231",10963,"Lutjanus campechanus","Northern red snapper","Saillant et al. 2010 ICES J Mar Sci 67:1240-1250",0,"USA","Mississippi/Alabama",29.878755,-88.548412,"RSNAPEGM","2004",1,"Prs137",0,"102","2",0.681,NA,"msats001"
"1232",10964,"Lutjanus campechanus","Northern red snapper","Saillant et al. 2010 ICES J Mar Sci 67:1240-1250",0,"USA","Mississippi/Alabama",29.878755,-88.548412,"RSNAPEGM","2004",1,"Lca22",0,"104","2",0.751,NA,"msats001"
"1233",10965,"Lutjanus campechanus","Northern red snapper","Saillant et al. 2010 ICES J Mar Sci 67:1240-1250",0,"USA","Mississippi/Alabama",29.878755,-88.548412,"RSNAPEGM","2004",1,"Ra6",1,"103","2",0.395,NA,"msats001"
"1234",10966,"Lutjanus campechanus","Northern red snapper","Saillant et al. 2010 ICES J Mar Sci 67:1240-1250",0,"USA","Mississippi/Alabama",29.878755,-88.548412,"RSNAPEGM","2004",1,"Lca43",0,"104","2",0.522,NA,"msats001"
"1235",10967,"Lutjanus campechanus","Northern red snapper","Saillant et al. 2010 ICES J Mar Sci 67:1240-1250",0,"USA","Mississippi/Alabama",29.878755,-88.548412,"RSNAPEGM","2004",1,"Prs55",0,"104","2",0.171,NA,"msats001"
"1236",10968,"Lutjanus campechanus","Northern red snapper","Saillant et al. 2010 ICES J Mar Sci 67:1240-1250",0,"USA","Mississippi/Alabama",29.878755,-88.548412,"RSNAPEGM","2004",1,"Prs303",0,"104","2",0.359,NA,"msats001"
"1237",10969,"Lutjanus campechanus","Northern red snapper","Saillant et al. 2010 ICES J Mar Sci 67:1240-1250",0,"USA","Mississippi/Alabama",29.878755,-88.548412,"RSNAPEGM","2004",1,"Prs260",0,"103","2",0.431,NA,"msats001"
"1238",10970,"Lutjanus campechanus","Northern red snapper","Saillant et al. 2010 ICES J Mar Sci 67:1240-1250",0,"USA","Mississippi/Alabama",29.878755,-88.548412,"RSNAPEGM","2004",1,"Lca107",0,"103","2",0.781,NA,"msats001"
"1239",10971,"Lutjanus campechanus","Northern red snapper","Saillant et al. 2010 ICES J Mar Sci 67:1240-1250",0,"USA","Mississippi/Alabama",29.878755,-88.548412,"RSNAPEGM","2004",1,"Prs328",0,"104","2",0.555,NA,"msats001"
"1240",10972,"Lutjanus campechanus","Northern red snapper","Saillant et al. 2010 ICES J Mar Sci 67:1240-1250",0,"USA","Mississippi/Alabama",29.878755,-88.548412,"RSNAPEGM","2004",1,"Prs240",0,"103","2",0.898,NA,"msats001"
"1241",10973,"Lutjanus campechanus","Northern red snapper","Saillant et al. 2010 ICES J Mar Sci 67:1240-1250",0,"USA","Mississippi/Alabama",29.878755,-88.548412,"RSNAPEGM","2004",1,"Prs282",0,"104","2",0.625,NA,"msats001"
"1242",10974,"Lutjanus campechanus","Northern red snapper","Saillant et al. 2010 ICES J Mar Sci 67:1240-1250",0,"USA","Mississippi/Alabama",29.878755,-88.548412,"RSNAPEGM","2004",1,"Lca20",0,"104","2",0.129,NA,"msats001"
